incident_id,direct_loss_usd,direct_loss_method,ransom_demanded_usd,ransom_paid_usd,ransom_source,recovery_cost_usd,legal_fees_usd,regulatory_fine_usd,insurance_payout_usd,total_loss_usd,total_loss_method,total_loss_lower_bound,total_loss_upper_bound,inflation_adjusted_usd,cpi_index_used,notes,created_at,updated_at
2025-0121-002,6971118.6,disclosed,,,,4424383.26,2003710.32,,8340266.91,13399212.18,estimated,9090589.95,23307258.42,13399212.18,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0321-001,55000000.0,estimated,,,,49038660.17,19180177.28,,39120544.64,123218837.45,disclosed,74274318.05,212138326.6,125885335.54,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0303-001,18831073.2,estimated,,,,11390134.55,4481734.61,1119566.37,,35822508.73,estimated,21791161.83,51754039.2,37797377.62,CPI-U 2023 (304.702),Recovery costs include $2.1M for forensic investigation by KPMG_Cyber,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0928-001,62026902.3,calculated,,,,25912032.33,21285535.58,,53981232.26,109224470.21,estimated,87463420.17,163462689.01,111588125.37,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1210-001,3289508.4,estimated,,,,3047435.7,1048333.99,,,7385278.09,estimated,6130361.16,9574435.42,8762471.51,CPI-U 2021 (270.97),Regulatory fine imposed under GDPR Article 83(5)(a) by BfDI,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0424-003,4200000.0,estimated,,,,1886409.43,608383.79,,,6694793.22,disclosed,4646989.32,10913726.46,7943226.26,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0912-001,348663.61,estimated,,,,246569.84,35446.75,,,630680.2,calculated,527263.45,964689.84,692842.03,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0607-001,4281643.26,calculated,,,,2710199.53,766594.43,,3722490.15,7758437.22,calculated,6090094.6,9645540.0,7926332.47,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0707-001,7297948.71,estimated,,,,4432321.03,553870.46,3056779.35,2384871.5,15340919.55,calculated,11250119.34,27003932.27,15672902.33,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0306-001,1600000.0,estimated,,,,1192662.73,554331.06,,,3346993.79,estimated,2345645.41,4946896.61,3346993.79,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1218-001,2927475.31,disclosed,,,,1535688.45,265087.55,,2120600.82,4728251.31,estimated,3428848.79,8008508.31,4728251.31,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0410-001,249949.04,disclosed,,,,194067.82,14984.38,,209660.2,459001.24,disclosed,342177.9,803297.64,459001.24,CPI-U 2025 (321.5),Customer notification costs include credit monitoring for 10K affected individuals,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1001-002,15668747.2,estimated,,,,18590229.26,5182035.26,,12352260.23,39441011.72,estimated,30106081.41,61346780.75,46795900.9,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0202-001,5504213.41,disclosed,,,,4007049.56,1314143.32,,6940892.09,10825406.29,estimated,8534536.92,13973925.18,11059671.81,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0409-001,93921740.2,estimated,,,,37486117.9,23458203.79,,28929196.6,154866061.89,calculated,127609140.99,179265130.05,183745207.58,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1231-002,1800000.0,calculated,60237.04,16100.98,blockchain analysis,1272134.43,377419.21,,,3465654.62,disclosed,2531961.66,5851283.55,3540652.58,CPI-U 2024 (314.69),Regulatory fine imposed under GDPR Article 83(5)(a) by FTC,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0627-002,839525.03,calculated,4776027.73,2456286.63,court filing,687522.61,214372.86,,,4197707.13,calculated,2574782.29,6348311.24,4288546.96,CPI-U 2024 (314.69),Direct costs confirmed via SEC 8-K filing on 2024-05-23,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1017-001,1800000.0,estimated,4413096.43,,,866242.53,501554.69,1189757.56,,4357554.78,estimated,2976468.25,5406434.86,4597783.61,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0418-001,83871883.97,estimated,,,,36564373.3,19522058.21,594126.25,28826747.55,140552441.73,estimated,107153067.76,203235137.81,140552441.73,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0318-001,11848620.43,estimated,,,,6985694.72,3094404.81,,11711425.65,21928719.96,disclosed,17346328.02,33421313.87,23137634.37,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0903-001,15564011.39,estimated,,,,12295851.01,4451644.6,,8034940.12,32311507.0,estimated,24540180.84,57837415.66,38336898.92,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0305-001,31890204.17,estimated,2415615.28,1246730.45,company statement,15857838.64,2265648.35,,,51260421.61,calculated,32041798.44,88412115.7,56312810.47,CPI-U 2022 (292.655),Cyber insurance policy sublimit of $22.3M applied; excess borne by company,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1120-001,8218616.35,calculated,,,,9638176.83,466884.89,3933575.09,11713479.24,22257253.16,calculated,13903638.95,34341134.81,23484279.36,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0524-001,1098424.46,disclosed,,,,1286246.89,321748.96,,431574.81,2706420.31,estimated,2296075.04,4082737.49,2855623.3,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0310-001,1635830.21,disclosed,,,,1888508.66,319408.71,,,3843747.58,calculated,2678399.42,4891741.97,4055650.59,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0215-002,13662720.99,estimated,533863.78,,,14004153.43,2396695.63,,,30063570.05,disclosed,24992095.83,43420719.16,30063570.05,CPI-U 2025 (321.5),"Loss methodology: Monte Carlo simulation with 10,000 iterations (95th percentile)",2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0525-001,17832543.07,disclosed,,,,20252104.29,3406813.7,,,41491461.06,estimated,32930122.98,60520347.1,45580990.35,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0912-002,173952.81,calculated,,,,177739.96,31260.3,,206972.59,382953.07,disclosed,294946.93,504131.49,382953.07,CPI-U 2025 (321.5),Loss estimate based on Ponemon per-record cost methodology ($6.74/record),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0625-001,535736638.37,calculated,,,,295103781.5,72014787.59,,306670469.68,902855207.46,estimated,671999267.95,1245125653.43,922393305.15,CPI-U 2024 (314.69),Legal fees reflect engagement of AmLaw 100 firm for class-action defense,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0702-001,2573402.34,estimated,1699872.0,947560.33,company statement,896418.22,316765.52,,,4734146.41,disclosed,3875135.69,6905622.6,5200758.81,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1022-003,30305395.36,disclosed,1883096.06,,,19552886.38,7120948.29,98859.79,,57078089.82,calculated,45438731.35,87781844.19,57078089.82,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0703-001,28657156.34,disclosed,904252.03,666981.68,insurance claim record,24499647.46,2791750.71,,,56615536.19,calculated,43555283.14,74715529.3,59736709.59,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0130-001,25277060.88,calculated,,,,27775114.67,3255583.29,,16864133.13,56307758.84,estimated,47629968.1,92079488.89,56307758.84,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0318-002,2469959.56,estimated,,,,1755889.61,199557.53,,,4425406.7,estimated,3188747.43,5220791.65,5250648.61,CPI-U 2021 (270.97),Recovery costs include $14.9M for forensic investigation by Stroz_Friedberg,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1001-003,5319379.21,estimated,,,,5822539.22,434501.09,,3928948.74,11576419.52,disclosed,7168375.93,18619898.47,12214619.12,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0627-001,3000000.0,calculated,,,,3369872.47,722399.37,393180.16,4582677.06,7485452.0,estimated,6302112.29,9780121.78,7485452.0,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0114-001,14972797.59,disclosed,,,,15929350.68,2659705.65,,,33561853.92,disclosed,20173888.22,59190775.95,34288144.0,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0302-001,24836445.26,estimated,,,,18854097.72,6252476.98,,25459800.71,49943019.96,estimated,31490133.13,89358094.86,49943019.96,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0715-001,11845635.86,estimated,,,,13080281.46,1975986.62,,8036679.74,26901903.94,estimated,22650872.35,37056400.62,26901903.94,CPI-U 2025 (321.5),Loss estimate based on Ponemon per-record cost methodology ($7.75/record),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0430-001,4065189.85,estimated,,,,2731781.67,238557.79,56658.72,4436238.17,7092188.03,disclosed,4612133.9,12226244.84,7483175.21,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1025-001,6796252.84,estimated,,,,5689173.86,659473.36,,,13144900.06,estimated,9890367.55,19015694.01,15596137.47,CPI-U 2021 (270.97),Recovery costs include $18.3M for forensic investigation by FTI_Consulting,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0902-002,3200000.0,estimated,,,,2072241.72,272170.43,,2667427.9,5544412.15,disclosed,4494438.18,7612001.18,6578324.19,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0501-002,6887060.89,disclosed,,,,4537952.11,452384.33,2988438.26,4099846.26,14865835.59,estimated,11996566.6,22752999.21,15187537.39,CPI-U 2024 (314.69),Regulatory fine reduced 57% on appeal based on demonstrated remediation,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0411-001,4366996.95,estimated,,,,3237299.63,1331636.09,783756.79,,9719689.46,calculated,6298956.32,16475030.02,9930026.89,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0607-002,5748786.83,calculated,,,,4899391.21,572079.25,,5251387.64,11220257.29,disclosed,7099994.99,13841756.64,11463067.52,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0422-001,4000000.0,estimated,,,,1344334.88,816108.93,,,6160443.81,calculated,4683152.2,8850117.74,6500064.6,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1106-001,21600000.0,estimated,75000000,40756765.69,company statement,19367005.1,6076803.97,,,87800574.76,calculated,64134014.91,153204103.21,96454476.38,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1212-001,8216060.11,disclosed,,,,3962254.14,1095908.15,,,13274222.4,estimated,10342529.21,16482860.55,14006020.64,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0823-002,882488.05,disclosed,,,,929884.04,166663.89,,,1979035.98,calculated,1346722.93,3274154.94,2088138.8,CPI-U 2023 (304.702),Customer notification costs include credit monitoring for 2K affected individuals,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0129-002,951059.95,estimated,,,,739854.41,159314.49,,,1850228.85,estimated,1316896.48,2432797.75,1952230.62,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0119-001,3600000.0,calculated,4365027.71,,,2136409.75,793330.68,,3624794.51,6529740.43,calculated,4271455.58,7958391.0,7173332.25,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0412-002,28800000.0,calculated,598845.11,176110.97,congressional testimony,13941063.55,4459119.04,,,47376293.56,estimated,38917825.26,64518572.08,49988114.22,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0112-002,5347288.23,estimated,,,,4963176.21,1084414.72,,4487039.25,11394879.16,estimated,7510278.66,16359941.69,11394879.16,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0528-001,6928074.98,calculated,5590858.23,,,3025950.5,639231.71,,,10593257.19,disclosed,7723270.17,17213111.83,11637362.04,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0711-001,26061476.37,estimated,,,,8546782.61,1839338.61,,7279719.41,36447597.59,calculated,27297786.02,46046906.79,38456927.18,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1028-001,4076123.91,estimated,75000000,,,2377370.65,869572.27,,2260869.95,7323066.83,disclosed,5880257.64,8536604.09,8688659.21,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0626-001,1153748.65,disclosed,61315553.81,30812652.0,blockchain analysis,1274932.51,111931.9,,442785.11,33353265.06,disclosed,25957210.25,59080334.82,39572922.16,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1220-002,9707187.3,calculated,,,,5864800.62,2325161.23,,4800922.12,17897149.15,disclosed,10961501.51,29834226.89,17897149.15,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0705-002,4822703.51,calculated,,,,2695008.19,474558.75,50000,,8042270.45,disclosed,5107735.68,10133007.55,8042270.45,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0327-001,38545354.84,estimated,,,,36570575.13,11602746.27,,33106429.41,86718676.24,estimated,69734728.47,121282089.51,91499413.89,CPI-U 2023 (304.702),Loss estimate based on Ponemon per-record cost methodology ($7.72/record),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1016-002,15784463.54,calculated,32387130.22,13929610.17,court filing,8901074.33,5104530.44,,,43719678.48,estimated,29263182.28,74423148.08,51872445.77,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0608-001,16786088.08,calculated,154112.07,,,10846922.12,4340058.61,,,31973068.81,calculated,22632570.5,56150936.42,37935349.38,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0715-002,8858833.23,estimated,855918.24,,,3487228.33,1435633.28,,8737446.58,13781694.84,disclosed,11335572.69,22945585.48,15140062.16,CPI-U 2022 (292.655),Legal fees reflect engagement of AmLaw 100 firm for class-action defense,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0427-001,44363665.75,disclosed,,,,40794056.67,9337605.13,256317.29,33455552.63,94751644.84,estimated,72287534.89,124013622.07,96802103.07,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1018-001,11198817.63,estimated,,,,8437321.41,1912851.27,501987.53,,22050977.84,disclosed,17104037.1,32233473.89,22050977.84,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0831-001,47552154.13,estimated,,,,20916536.1,16444880.89,,26869477.73,84913571.12,calculated,71319001.51,128304773.31,86751130.05,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1030-001,9698489.62,disclosed,1410618.92,1087717.56,congressional testimony,10429201.97,2405200.28,,7643904.68,23620609.43,disclosed,14295469.44,37802273.15,24131767.55,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0608-001,110000.0,estimated,,,,120038.21,25321.8,,158802.44,255360.01,calculated,157694.72,320773.43,255360.01,CPI-U 2025 (321.5),"Loss methodology: Monte Carlo simulation with 10,000 iterations (95th percentile)",2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1013-001,21464889.13,estimated,33432916.18,,,19725690.13,6882655.19,7443184.07,21344648.51,55516418.52,disclosed,38912599.73,73905657.8,55516418.52,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0621-001,138065751.5,calculated,5777345.9,,,138056930.69,9680424.88,,147348432.84,285803107.07,estimated,223985419.78,486737129.43,339099158.29,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0512-001,23092973.96,estimated,378819.21,,,10555768.73,4265723.32,,,37914466.01,calculated,28157353.05,64549887.62,37914466.01,CPI-U 2025 (321.5),"Loss methodology: Monte Carlo simulation with 10,000 iterations (95th percentile)",2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0202-001,75382593.67,calculated,,,,58772367.3,23296965.18,,,157451926.15,disclosed,114015118.49,282363504.36,172970884.68,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0917-005,438788.28,estimated,,,,221636.49,122486.33,,443881.44,782911.1,estimated,494743.53,908705.43,782911.1,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0326-001,39433374.43,calculated,,,,37554112.84,6497524.01,,37860436.63,83485011.28,estimated,57844000.2,139238608.93,99053146.57,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0817-001,848804782.43,estimated,,,,599934285.46,126015841.74,,,1574754909.63,estimated,957397572.39,1946243406.42,1729967721.19,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0204-001,8051455.62,disclosed,,,,6536705.14,515496.54,,2790140.78,15103657.3,estimated,11850123.76,25971974.79,17920160.25,CPI-U 2021 (270.97),Direct costs confirmed via SEC 8-K filing on 2021-04-05,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0930-001,18077190.74,calculated,,,,8960863.38,5375883.16,,16470031.47,32413937.28,calculated,22707707.78,40694167.03,32413937.28,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0331-003,14541134.66,estimated,,,,5576238.33,1309596.78,554426.96,,21981396.73,calculated,18134562.63,39060067.12,21981396.73,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0430-001,10511186.76,estimated,,,,8569636.19,804433.58,,5215441.65,19885256.53,disclosed,12731961.69,31503153.42,19885256.53,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0221-001,12934725.36,calculated,,,,7071419.41,2848587.55,,9455559.52,22854732.32,estimated,17668899.78,40140570.88,22854732.32,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0508-002,3600000.0,disclosed,8343404.29,,,4014724.22,421104.55,,3299551.24,8035828.77,calculated,5083936.42,13255549.75,8035828.77,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0726-001,3433820.28,calculated,,,,1052104.08,195393.45,,2300751.32,4681317.81,estimated,3638818.81,8289435.26,4939395.46,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0922-001,2861551.29,disclosed,5727604.17,3580783.24,company statement,2593208.02,540097.25,,,9575639.8,disclosed,7374472.04,11506799.92,9782859.94,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0510-002,11302521.81,estimated,795465.96,,,4612693.33,2347581.38,,9122300.02,18262796.52,disclosed,10957909.94,24945461.67,18262796.52,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0722-003,14548014.64,estimated,,,,15519482.34,2064442.15,2493472.04,,34625411.17,estimated,28528336.85,58275354.22,35374716.99,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0628-002,12184207.09,estimated,,,,10250649.96,3379888.92,,,25814745.97,disclosed,21027926.1,45375717.57,26373385.97,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0627-002,24442361.79,estimated,,,,16667556.42,5620219.28,,23238003.94,46730137.49,disclosed,34605138.16,57618909.11,46730137.49,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0406-001,23162135.4,estimated,,,,20902132.59,5349656.3,,26792305.19,49413924.29,calculated,30349865.35,79827004.04,54284316.55,CPI-U 2022 (292.655),Legal fees reflect engagement of AmLaw 100 firm for class-action defense,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0508-001,1800000.0,estimated,865580.14,,,707171.75,193114.38,,,2700286.13,estimated,1815139.73,4186521.34,2966434.85,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0214-001,8783303.64,estimated,,,,8289649.39,1540359.36,,,18613312.39,estimated,14428160.43,27774576.44,18613312.39,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0611-003,2313284.53,disclosed,1950703.08,,,921325.87,476686.85,,2261569.89,3711297.25,calculated,2328016.17,6044868.61,4077094.41,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0330-001,59346378.43,estimated,,,,32638069.05,15614331.59,,,107598779.07,disclosed,79281005.64,189663755.17,113530621.63,CPI-U 2023 (304.702),Insurance claim partially denied; payout reflects negotiated settlement at 21% of claim,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0301-001,1000000.0,estimated,,,,338108.79,312269.03,,1038917.73,1650377.82,calculated,1330870.84,2800017.26,1958137.32,CPI-U 2021 (270.97),Customer notification costs include credit monitoring for 4K affected individuals,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0611-001,2000000.0,estimated,,,,1971193.48,578181.9,,2317316.5,4549375.38,disclosed,3677441.07,8117647.31,5397734.75,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0315-002,2147039.92,estimated,4485137.76,2612364.38,congressional testimony,1989661.23,284351.67,,,7033417.2,estimated,4722722.86,12201206.28,8344996.24,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0821-002,7038818.88,estimated,,,,5565527.24,1345879.2,,5886237.42,13950225.32,disclosed,10955267.62,22310399.83,13950225.32,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0810-003,29229860.11,calculated,,,,18972618.28,7383617.14,,,55586095.53,disclosed,41235151.29,84709503.53,65951691.01,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0623-002,71617626.92,estimated,,,,67042072.51,22752431.36,,78119044.33,161412130.79,estimated,132848580.16,277348140.65,164905144.9,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0312-001,99131.91,disclosed,,,,71376.18,24556.33,922272.13,,1117336.55,disclosed,875199.25,1364199.52,1141516.1,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0210-001,10427883.26,calculated,,,,6139862.58,2788233.51,,,19355979.35,calculated,14269197.06,27756885.06,22965447.69,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1031-001,3600000.0,calculated,13232854.76,4295606.73,congressional testimony,2151715.2,227468.47,,1416204.02,10274790.4,estimated,6788679.68,18072836.13,10841232.13,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0812-001,68400000.0,estimated,287695.08,,,23891173.64,7119565.86,,19081725.33,99410739.5,disclosed,77303712.77,155866675.46,104891181.38,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0616-001,12000000.0,disclosed,,,,11332866.87,1875195.1,,4246524.75,25208061.97,estimated,20364826.39,29786701.83,27692648.08,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1027-001,1096953.1,estimated,,,,1188788.52,297650.72,,,2583392.34,calculated,1778934.18,4548773.85,2583392.34,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0101-001,4967279.14,disclosed,9698485.95,5717211.61,company statement,2488838.05,1127543.48,,,14300872.28,estimated,11751536.23,23115776.06,16967673.31,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0328-001,3423152.64,estimated,19475737.29,,,3994991.85,717740.92,,3484022.95,8135885.41,estimated,5716719.63,13507050.72,9653050.74,CPI-U 2021 (270.97),Cyber insurance policy sublimit of $24.2M applied; excess borne by company,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0103-001,2431905.13,calculated,294705.59,67283.29,insurance claim record,2286049.51,700623.92,,2318861.71,5485861.85,estimated,4515189.85,9395975.61,5788293.43,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0109-001,2066546.9,estimated,,,,1829572.96,600867.65,,1678410.68,4496987.51,calculated,3072502.06,5173250.01,5335577.68,CPI-U 2021 (270.97),Cyber insurance policy sublimit of $21.5M applied; excess borne by company,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0510-001,9744496.78,disclosed,,,,6237137.26,562211.58,,8506926.25,16543845.62,estimated,10567729.8,23459294.63,18174459.23,CPI-U 2022 (292.655),"Loss methodology: Monte Carlo simulation with 10,000 iterations (95th percentile)",2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0106-001,18144074.83,estimated,,,,14249204.33,3364161.16,2875367.08,,38632807.4,calculated,27889408.36,52145497.69,39468834.66,CPI-U 2024 (314.69),Ransom negotiated down 41% from initial demand via third-party negotiator,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0908-001,2743078.84,estimated,,,,2376200.66,286389.45,,3446488.12,5405668.95,disclosed,4498049.59,7704943.67,6413708.41,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0203-002,32400000.0,estimated,1031247.04,,,18241541.5,7342774.95,,,57984316.45,estimated,45850574.45,95197141.26,57984316.45,CPI-U 2025 (321.5),Cyber insurance policy sublimit of $14.0M applied; excess borne by company,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0709-001,19200000.0,estimated,,,,12274683.26,5047873.77,,23598135.93,36522557.03,calculated,24602755.73,56624343.22,38536019.08,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0331-002,53300000.0,disclosed,,,,33694812.58,2706235.74,,,89701048.32,calculated,75718719.63,139403603.48,106428339.06,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
